node1,node2
Q96IY4,Q99584
P63167,Q09028
Q7Z6E9,Q15599
Q6IN85,Q99598
O95319,P14678
Q14BN4,P32245
P05120,Q14258
Q9HCE7,P06881
Q9H160,P51172
P28336,Q13620
Q96KR7,Q9HC52
P49917,Q9BW11
P83436,P45880
Q14005,P07315
P00488,O14770
P27448,Q9UNH7
Q9BYG5,P51884
Q969T9,P01019
P15018,Q8IYF3
Q15717,Q14203
Q96EF6,Q6GTX8
O60494,Q9UQ35
Q96CD0,Q9Y2W2
O43665,Q7L5N1
Q8TDB6,P10244
Q02080,P62316
Q6P2Q9,P29083
Q8NFD5,P49815
Q9Y2U8,P54920
Q13470,O96028
Q9UNE2,Q7Z6Z7
Q9Y6D9,P12270
Q9NZM3,P10124
Q96LC9,P16333
Q9BV73,Q92613
P35372,P11684
Q13114,O14579
Q5TGY3,Q9BRG1
Q02535,P26373
P20719,O95336
Q9Y2M5,P42679
Q9Y678,Q9NR50
O75676,Q5QJE6
Q9NZN4,P51843
O00221,Q8N3Y1
Q9Y5K6,Q9UBU8
Q9ULK4,P40227
Q15019,O95402
P15531,Q5T4W7
Q5T4F4,Q6ZN18
P39019,Q9BUB5
Q96LK0,Q9H7Z6
P00374,P14921
Q14190,Q9BQE4
P19532,Q9BRK5
Q8NF50,P10827
O14737,Q8TDU9
Q9P0L2,Q96CD0
Q9UKJ1,P23945
Q9UBQ0,Q16543
Q9C0C4,P56377
P33897,Q92613
Q9NPI8,P19174
P25786,Q9Y5U5
Q53EL6,O75791
O60645,O15297
P02760,P19447
Q9GZR2,Q969H4
Q9UPS6,P20810
P78318,Q9UPN7
P55039,O00548
P14921,Q9BW27
Q9UPW8,Q93063
Q7Z434,Q13002
O95931,O60609
Q8IYW5,Q9H3S7
Q9UBD5,Q9BXM7
O75604,P52597
P62312,O75436
O14798,P35346
Q9UPY6,P14653
P16435,O00303
P23458,Q86SX6
P35606,P05156
O95257,P81408
P02774,P01730
P18827,Q99466
O00244,P19320
O75446,Q96BR1
O75525,Q13895
Q9BZJ0,O95336
Q9H0W5,Q9NPA8
P61328,Q92667
Q92843,P10644
Q13283,O75969
Q9Y6Q5,Q9BY43
O75628,P43699
P18850,Q13351
Q99590,O95816
O75943,P35611
Q9P2J5,O95785
Q13153,O15516
P09683,P78527
O43592,P62820
P08603,Q5SW96
P33151,P01275
Q15287,P52952
Q9UER7,Q93008
O95816,Q9NYJ8
Q99623,Q9H175
Q15370,P27361
Q9H165,P57678
O00622,P40227
Q99952,Q9P2Y5
P48145,P41279
P13796,Q9H9H4
Q01718,P11474
P01137,Q9UQE7
Q9UH92,P46821
Q14103,P48509
P68543,Q7Z6Z7
Q02224,P13612
P36897,P23229
O00167,Q99972
Q8WXH0,Q13490
Q15746,Q8IUH3
Q96II8,P00747
Q15120,Q9H0M0
Q99467,Q9NQC7
Q96Q07,P19419
P40222,P30556
P25067,Q9UER7
Q13287,P51636
Q9Y6W3,Q13464
O75884,Q8IX90
Q14643,O60830
Q01130,Q09013
Q9BQQ3,P06401
P08311,Q15389
Q06643,Q96AH0
P14866,Q8WV41
Q9ULV0,P60842
Q9UPZ3,O00470
Q12816,P60033
Q14582,Q9NQ29
Q5MJ70,P15018
Q8NA54,Q8IXH7
O94842,Q9H3P2
Q9Y2A7,Q9H467
Q15375,O75558
P50747,P35670
P40306,P10827
P23142,P08709
P10275,Q9H981
P01275,P13688
Q92643,P60842
O43680,Q86US8
P48023,Q9NWS0
Q92817,Q01167
Q13535,O75695
O75618,Q9NPC6
O00189,P35557
Q96EV8,Q5JY77
O95831,P01732
Q9H7L9,Q9BYW2
Q15003,P25815
Q14241,Q14209
O15511,Q6PH81
P23760,Q9UI12
O95644,Q7KZ85
Q15672,Q3LFD5
Q13451,O43929
Q14512,Q99835
Q8TEB1,Q9NXR1
Q8N1F7,Q13029
Q15582,Q14681
Q14315,P62316
Q9BPW8,Q03111
Q09472,Q16828
Q13310,O15116
Q8TB45,P20336
Q14181,P23582
P01130,Q15366
O75531,P15391
Q9BQA1,P43005
Q86U06,P35227
Q8IZH2,P11171
P33151,P55001
Q9NQH7,P07196
Q8WYP5,O43390
O60826,Q15653
Q99590,Q96AY2
O75335,Q13838
P14923,O14933
P61604,O15511
P51813,O15068
O15212,Q9NYY1
P49796,O00623
Q86WX3,P0C0S5
P21731,Q13424
P23921,P54132
P10114,Q96B02
Q9UMD9,Q96IV0
Q15475,Q9H5I1
P12757,Q15468
Q9Y698,P43627
Q99961,Q8N4C6
Q15915,Q6UN15
P51817,Q9UBC2
P63165,Q9NSE2
O75840,Q9NZN3
Q99748,P00742
Q9Y239,P22307
Q8IZH2,Q15466
P35579,P29373
Q96T76,Q99471
P22460,Q92993
Q96JM2,Q99958
Q8WTR2,P63272
P63261,P01588
P40123,O75439
P22681,P29376
Q9Y272,Q9C029
P51168,Q13233
O95295,Q13427
P61371,Q9ULT6
Q7Z6J0,O15085
Q93063,P51636
P18564,Q9GZT9
Q8NFH4,P42345
Q99741,Q9Y3U8
Q03001,Q9Y6N8
Q16667,P98172
P14780,Q8WVY7
P02675,Q8TEU7
Q07666,P51532
Q9UBP0,P62244
P31930,Q12774
P15374,Q13951
P24385,Q9NXR8
Q96MT8,Q8IX07
Q29RF7,Q92556
P61204,P41217
O75528,P40938
P51553,O14925
P62633,Q8NF91
P21817,Q9HAZ1
P52945,P32246
O43663,Q13588
P35658,P62491
Q96D46,P01106
O14618,O14641
Q92973,Q9Y5B9
Q96S52,P19174
P30460,Q16236
P62750,Q7RTN6
O95793,Q96AY2
Q9NRR4,Q9UQM7
P62753,P02647
Q01130,P01241
P50616,O43707
P23526,P06401
O43307,Q13432
Q9Y3R0,Q02297
Q8IW35,Q13888
Q6ZRS2,Q13404
Q16650,O43293
Q96E14,Q5T9L3
P02746,Q9Y6E0
O14796,Q6PI26
P63151,P24522
Q9BUQ8,P30533
P63165,Q9UKS6
Q9BXK1,Q9UH77
O96020,P55196
Q08379,Q9BQF6
P22459,O14979
P22413,P78552
Q01201,Q03519
Q13323,O75368
P08700,Q8IVT5
P41146,P52790
O14810,Q9UHN1
O60684,O14933
Q9C0C4,P51148
O75582,P55196
P11387,Q99732
Q99467,Q15746
Q13950,P48730
Q04695,Q96JH7
P08603,Q86XE0
O00329,Q9Y6J9
P62253,Q2T9J0
Q13233,O14497
P60891,P55001
Q14831,O15519
Q9BUG6,Q13761
Q9H1J1,P61326
Q9HBW0,O00757
Q7Z5K2,Q03933
Q9NSA3,Q9NY27
O15392,O43929
Q9NPH3,P10145
Q9BVG8,P28347
P22570,Q9UKL3
Q9Y2Y9,Q99466
O75335,P50453
P35346,O75150
P98177,O95817
Q02447,O14933
Q13547,P02452
O43572,Q6FI81
P53355,Q8WUI4
Q06418,Q9NY27
P63215,Q9Y5S2
Q99081,P21802
Q13637,Q15361
Q5T4W7,P17812
Q9H0C5,Q03167
P14784,Q02447
Q96SD1,Q8IVI9
P38159,O95696
Q92673,Q9GZU2
P17936,Q9H4L5
Q9Y4Z0,P50148
O75197,P23469
Q9Y5U5,Q9NTI5
Q8TB52,Q13351
Q13113,Q99075
Q96PU5,Q9BXL7
P11912,Q9H2X3
Q6ZSG1,Q9P0K7
Q8N5Z5,Q13470
O94874,O75663
Q9H4M9,Q00534
P16144,Q92966
P61019,Q13829
P47874,Q96T60
Q9C086,Q8N3R9
O60825,Q7Z434
Q9UNP9,O15145
Q9ULJ8,O14662
O15211,O60609
P20042,P51790
Q969P0,P28827
O00305,P24385
Q5T6S3,Q71DI3
Q15118,Q9P253
P27701,Q9Y3D8
Q14494,P68032
Q15022,Q9Y5N6
Q7Z4G1,Q15118
Q5T4W7,P63220
P18583,Q9NV56
Q99496,P62273
Q99623,O75528
Q13501,O43508
Q96AJ9,O00255
P41220,P62906
Q96CG3,Q5VTR2
P23467,Q8WXX7
Q8IWZ8,P21810
Q9NQU5,P16591
Q9NSC5,Q9Y5R8
Q14194,O14777
P05120,Q99575
Q9H0Y0,O00429
Q9HB19,Q13555
P29692,O75494
P47755,Q9H8T0
Q13217,Q6N043
P07225,P24588
Q9C0J8,Q8IVI9
P19793,Q86WT1
Q86W92,P52630
O95190,P49768
Q9Y5K6,P09668
Q9BVA0,P61020
Q9HAJ7,P22303
Q9UJW0,O43242
P16104,P14625
Q9H3Z4,P49643
P35612,Q7Z5K2
Q14919,Q15796
P60033,Q15835
Q9UBQ0,P46821
P07093,O43933
P63208,O95835
P85298,P14921
P20290,P11684
O15126,Q8IUD2
Q99638,O14965
P01583,Q96JB2
Q9BUL9,Q9HD26
O00186,P20963
P07237,Q96PK6
Q13546,P01137
P43364,Q8WW38
P24855,Q9H6U6
Q96PB7,P17152
Q5XUX1,Q92574
P42226,O60237
Q13952,Q8NF50
P22459,O94985
Q92973,P36873
Q9NPC8,Q92570
Q14722,Q92747
O94842,Q9BTV7
P08559,Q9NNX6
Q49AN0,O14492
Q8IWV8,O14745
Q92540,Q05682
P22681,Q13829
P46939,P68032
P01588,P22736
Q9H668,P98172
Q9NSC5,Q8TDX7
P26358,Q7L2Z9
O75147,O14836
Q13404,P30050
P35658,O60885
P61586,Q9Y6M7
Q92585,Q9UKS6
Q9HAV5,Q9Y5B0
P51948,Q9H4P4
P26992,Q9P0K7
Q09470,Q13404
Q9BVM2,Q9NPJ8
O95758,P30499
Q66LE6,Q9UJX2
O75925,Q13432
P51808,P13498
Q92905,Q9NV44
Q969U6,Q16695
P01303,Q9NY61
Q2M1K9,P46939
P00451,Q96S55
O60494,P19532
P49721,Q9H0N5
P25208,Q9Y243
Q9H0W5,O75335
P31751,Q16236
O43189,P26927
O00622,P52701
P49721,Q9HB90
Q99570,P11831
P69905,Q9Y2Z4
P48431,P27695
P19438,P25189
Q9HBI0,Q9H1K1
P51617,P55795
O75410,Q8TEB1
P19438,P17181
O43572,Q5VT25
Q9UGI8,O60756
Q9UBP6,P61081
P60880,P15151
Q99627,P41091
P04049,Q9Y3U8
Q99523,P07237
O60880,P41240
P27635,Q86U42
Q16739,P85299
O95571,Q99593
P32121,P17812
Q9UPT6,O75369
O15503,Q12788
P0DI81,P85298
Q76N89,P55199
Q15008,Q8TCX1
P45880,P40818
Q9GZX5,Q6NYC1
P51398,Q9H981
O15055,P21453
P20719,Q92934
Q96JB2,P11684
Q9UNZ2,P27348
P18887,Q9Y6Q9
P16035,Q9Y6W5
P04004,Q9H2K2
P46734,P63027
Q2MKA7,Q13185
Q8TAG9,P62736
P28482,Q9GZQ8
Q13705,P30531
Q13291,Q3ZCQ8
Q12972,Q9UQC2
Q6WKZ4,Q9UNH7
Q96GG9,P19320
Q9NZN5,P30260
P29590,Q9NRR4
P02549,Q8N9N5
Q8NFH8,Q8WVZ9
P00505,O75330
P21953,Q9NV70
Q06481,O95278
Q15120,P62316
Q14807,P09429
Q5JQC9,O75840
O00311,P03951
O75586,Q9NQ25
Q9GZQ3,Q9UI08
P40123,Q96IY4
O15350,Q9Y3C4
Q9H161,Q9H1D9
Q9Y3E7,Q00975
Q9BTW9,Q6P4R8
Q8WUF5,Q93096
P42772,Q9NQC7
O60826,Q9UBS0
Q6NXR4,P41217
Q9NRY2,Q9Y2Z4
P06241,P55199
Q9H0U4,Q9P2G9
P30531,O75334
Q6GQQ9,Q02241
Q7LBR1,P81133
P02794,Q7RTN6
O75081,P12757
Q96DU3,Q9Y2V7
Q9NWT6,P29371
Q9UFG5,O76041
P06734,Q9UM73
P35869,Q15233
Q9NQ29,P51148
Q9UIU6,Q16082
Q9NX70,P17706
P35221,Q9NPQ8
Q9H0F6,Q9Y279
O75431,Q9UHB4
P13805,Q76FK4
P43630,P04085
Q9H8T0,O94905
Q96CS3,Q15388
P27482,Q9Y2R2
P14316,P35916
Q9UQQ2,O75506
P18031,P40818
O76003,P01100
Q9C026,Q15436
Q13057,P63220
P50749,P22692
Q9C005,Q12929
Q9GZQ4,P85037
P10599,P57678
P37088,Q9C0J8
P49069,Q9NYB0
O95297,P51531
Q9UKT4,Q9C0J8
O15265,Q9NS28
Q9NWV8,Q9UPN7
O15400,Q8NHL6
Q14008,Q15173
Q12888,Q9P2G9
Q14749,Q13427
P06703,Q05516
Q99741,Q02952
Q92785,Q96P09
Q5PRF9,Q9Y3F4
P17947,P13726
O95677,P24278
Q86U06,O14641
Q9BZI7,Q9NZL4
P68402,Q15327
P07858,Q13002
Q9Y2J0,Q13287
Q16586,O95967
Q9BXS5,O60830
Q01201,P25787
Q8WYL5,O60610
O94907,P52434
P18054,Q99801
Q15102,Q969P5
Q9BSL1,Q9Y4Y9
Q9BXL7,Q9GZR2
Q8WUM0,Q13523
Q02952,P35916
P08047,P51178
P02452,O75553
Q5T4F4,Q8N5M1
O75629,Q5TCZ1
P30531,P00742
O43752,Q9NPF5
Q13555,Q9UKY1
P21953,Q86SZ2
P25815,P05452
Q969P0,P62979
Q15762,P04085
P55197,P32004
P38646,O75494
Q99759,O43896
Q96NA2,P07288
P49792,Q9Y271
P28324,Q8NEM2
Q9UHR5,Q9UDY2
Q96L91,P33261
P10644,P78318
Q8TBZ2,P10646
P16591,P61587
P49069,P52657
Q5RKV6,P54920
O95140,Q96HR8
Q9NPC6,Q9HCS7
Q9NQC3,Q13485
P08684,O75791
Q9UKL3,P53367
Q08397,Q96EB1
Q9NSE2,P04229
Q7L3B6,P01730
Q9Y6W3,Q92802
O14618,Q99618
Q9H0F6,P07093
Q96J92,P84085
Q9Y3D8,Q8TF05
O14543,P11171
Q14242,Q5VT25
P29322,Q13451
P49639,P20336
Q15170,O00499
P15374,Q9BUN8
O76075,P17813
Q9Y6R4,Q15691
P78504,Q9UBI6
P69905,P11940
Q8TDR0,O94842
Q99743,Q9BXH1
Q96PU5,P41161
Q6ZUJ8,Q13087
P17844,O15539
O43815,Q8WUH2
P24928,Q9Y248
Q9Y5X1,P81877
P10916,P02747
Q99653,P29692
O43913,Q9H0E9
O43566,Q13042
P02748,Q07912
O95487,Q71SY5
P14770,Q92585
P23560,P10606
Q13387,Q09028
Q96ST3,Q8IX90
Q8NE01,Q92499
Q92673,P33032
Q9H0C5,P49336
Q14746,Q30201
Q99574,P52435
Q9UBB5,O60739
Q8WU20,Q9NW38
P20336,A2RRP1
P60604,Q12874
P05161,P57740
P49354,P78345
P29622,O14618
P49238,Q13541
Q66K74,Q7Z6G3
Q9GZY6,P50613
P15880,Q16695
Q969G2,Q9NZ43
Q9NPI8,O95944
P33151,Q9ULC4
O94888,P0CG13
P43246,Q14498
P17676,Q9UI12
P14316,P36404
P31152,Q96AJ9
Q9UHQ1,P68032
Q9NRF2,O15145
Q05066,Q09472
O43927,P14625
Q9Y2Y4,P46736
Q14BN4,Q96BH1
O75694,O60437
O15371,P62318
P62191,P41208
Q86V97,Q9HAT0
P35548,Q9Y3U8
P23467,O43823
P51398,Q99972
Q6GTX8,Q9BYW2
P22695,Q96TC7
Q14008,Q13009
O60568,Q02363
P26045,O43592
Q969G3,P42025
P47755,Q8N5F7
Q14498,Q86SQ9
Q969H6,Q14990
Q8NFD5,Q7Z7L7
P21953,Q8IXW5
Q9HBI0,Q8N5Y2
P09668,O94776
Q9H7Z6,P68032
P23458,P63010
Q99471,P23526
Q9UHW5,P18084
P49407,Q04721
O95793,O95600
Q7L804,Q7Z417
P51571,P47755
Q53GS9,P28062
P11177,P34998
P14678,Q92830
Q9H2B2,Q15915
P26045,Q9Y5Z7
Q9BXS5,Q9H1D0
Q03468,Q9UHD8
Q9UGJ1,Q96PF2
P18054,P35568
Q33E94,Q02388
O00305,P50151
O43164,Q9UBI1
P05549,Q9P0V9
P50539,O14576
Q8NEM0,P40337
Q9Y574,P26374
O60941,P15153
O00291,Q15365
Q14691,Q9H7C4
Q14C86,P25189
P54764,P51170
P51532,P20936
O95785,P61952
P31751,Q03933
P05120,P45984
Q99683,Q02388
Q9BX66,Q9NZC9
Q15013,Q5T9L3
Q9Y2Z4,Q9HCJ0
Q13905,Q8NHL6
Q92800,O95999
O95208,O95977
Q9Y2Y9,Q9UNS2
P26371,P30988
O00623,Q86VS8
Q14BN4,P40926
Q9NUX5,Q9Y5Q8
Q9BPW8,Q9UKV3
P08254,O14925
P06307,P04066
Q9Y6W3,Q9P287
P52756,Q99962
P47874,P63027
P46087,Q8NB91
P29274,O94813
O95997,P56645
P01588,Q8IUQ4
Q7Z7L7,P14543
Q15466,O43482
Q6ZW49,P05106
O60684,Q14562
Q15003,Q9BTE3
P08700,P78362
O43196,Q9NPG3
P08621,Q8TEK3
Q14190,P98172
O43353,P55735
Q9BXC9,Q9Y3T9
P11142,Q9Y4B4
Q99661,Q9H6D7
Q8NFT6,Q9Y343
Q9Y6X2,Q8WUH2
P01308,O75506
P57105,Q9BZE4
O14625,O75489
Q9Y613,Q9P0U4
Q9ULV8,Q14451
Q9UKL3,Q969P5
O60285,Q96QT6
Q8TAD8,P16109
P48556,Q9H7L9
Q9C029,Q96FV9
Q96D31,P23945
Q9H6T3,Q9Y262
P14373,P63027
Q14677,Q96QG7
Q99436,P31749
Q86SQ0,Q5T1R4
O95278,O75840
Q96T76,Q92781
P62306,O95149
O43318,Q96IZ0
Q96A56,P35354
Q9NS56,Q99623
Q99728,O75056
Q9Y478,Q96M61
P15056,P32239
P62487,O75592
P29466,O15151
Q9H4E5,O75947
O14777,Q07002
Q9BQB6,Q9NZJ0
P22223,Q14565
P04792,P13807
P16871,P24278
Q9UBN4,P62328
Q9UHR5,Q9NWT8
O95352,P31949
Q9HBH7,Q86XL3
Q03181,Q9NT62
O15169,Q674X7
P41743,P52815
P40692,O14770
P62979,O95571
Q8WUH2,Q5T7V8
P51965,P28562
P10644,P31749
P02686,P62487
O43734,Q9Y6J9
Q13232,P08588
P28324,Q12778
Q9NYY3,Q9Y2Z9
Q9NR55,Q12996
Q5VST9,O96028
P68402,O75326
P07954,P15172
Q68DK7,P01583
P49354,Q06546
Q9NVP1,Q6P1N0
Q9BT25,P29320
O43663,Q9NY12
Q02388,P21728
P31785,Q9BVC4
P61244,Q9NVF7
Q6X4U4,Q02241
Q8NDV7,P01308
Q9P2W9,O00124
Q92519,O75179
Q9UHW9,Q9NZD8
Q9Y570,Q8NFZ5
Q9UKV8,P13010
Q9NS00,Q3V5L5
P23396,Q99598
P21127,P21926
Q9UNZ2,Q02388
Q6AHZ1,O43488
P37088,P12268
Q9H2S9,P18428
Q02750,O43307
Q99832,O95831
O60563,Q96BR1
P15880,Q7Z6B0
Q29RF7,P14923
P10451,Q9H0U4
Q13884,P05129
P08069,Q6PI26
O43684,Q8WVM0
Q9UBE0,Q14145
P50591,Q9UJW3
Q14CW9,Q13503
O95295,Q5T9L3
O43566,P25205
Q969F2,P05231
P21817,Q8WTR2
Q8TDR0,Q9BZW8
Q9H2X0,P07315
Q9Y2Y1,Q9UBP5
Q9NV70,O75506
Q9NPB6,Q06587
Q9NRH3,Q9P2M7
P09913,Q9HD42
Q9NPI6,P28340
Q9NRG0,O43597
P62750,Q07912
O43353,P60484
P41180,O95817
Q9H257,Q86SQ0
Q86X83,Q13619
O75663,Q9Y6D6
O14777,Q01081
Q15648,P54259
Q6WKZ4,Q9BWC9
P01031,Q6FI81
Q16204,P26717
P24539,Q08AG7
P30443,Q6PJG6
Q8WVB6,Q9UIF7
Q8WUF5,Q02297
Q9HAU4,Q8TD31
O95232,Q86U42
Q15022,Q9C029
P48443,P12235
Q9GZX9,Q9UK53
Q93052,O95271
Q15109,O43181
Q9NS75,P61619
P06307,Q6NVH7
Q93009,Q13472
Q86Y01,Q9HC52
P21127,Q9GZT8
Q86UQ8,Q05682
O75676,O96028
Q9Y261,Q16539
Q96BH3,Q9ULV3
Q9NRA8,P24278
Q02930,Q5D1E8
Q14957,O60232
Q8IWT3,Q03431
O00220,Q8TF05
P05107,Q8WTR2
P13725,O43313
Q96N96,O95503
Q00403,P46736
Q14168,P23468
P78356,Q07960
Q9P1U1,Q8IVI9
Q16548,Q13617
Q16533,P35625
Q9BPX3,Q9HAQ2
Q5JQC9,Q13127
O95197,O43557
Q8WTR2,P51911
O43924,P38484
Q9H0B6,Q5JQC9
Q9BYE7,Q9H161
Q15628,Q96JH7
Q9H0E7,Q9UHD2
Q07011,P10515
P32856,P29692
O00548,P41240
P31749,Q96RU3
Q96EY7,Q9BYE7
O94952,P12755
P22307,Q86UE8
Q6TFL4,Q8NHW3
P15336,Q29RF7
P13224,P48167
P14210,Q15744
Q96L92,P20810
Q9UGP5,P14921
P18621,Q9UBI1
O94973,Q9BZE9
Q9UHW5,P09917
A8K0Z3,Q8NCM8
O15212,P01588
O95967,Q9UKV8
Q86UE8,Q7L0Q8
P33076,Q9NQZ3
P02774,Q14203
Q9BXW9,Q9P0U4
Q99502,Q15746
P49407,O00585
P13611,Q9UBV8
Q14209,Q86XR7
Q16825,Q13057
Q14831,Q07890
Q9H939,P49917
P20138,Q6PD62
Q15022,Q02078
O95198,Q16828
P11912,Q06787
Q96IF1,P40818
P43119,P00918
O60895,P43250
Q9C0C2,Q9Y587
P67809,P68363
O95232,P51825
Q9BQG0,Q8TCX1
Q96A44,Q7Z6Z7
P27037,P17706
Q8TAF3,Q2TAY7
Q9BRK4,Q6PH81
Q15102,Q8N5I2
P31314,Q8IU81
Q5TCZ1,Q9P0K7
Q04756,Q96JM7
O75317,P08754
Q86T82,O00291
O60941,Q969G2
Q9UPM8,P02786
P40222,P61952
Q9UGJ1,Q8NB12
Q13045,Q8IZD9
P61201,P31949
O14862,Q8N684
Q15653,P61020
P39023,Q9HAW4
Q8NFD5,P31930
P01563,Q8IX90
Q04656,P27361
P36542,P01583
P03956,P27361
Q9BXM7,Q9NZC9
Q9C029,P35269
Q9NV92,Q14957
Q9Y2Y1,Q9UQB3
O95571,Q8N5R6
Q9NPF7,P05783
O60884,O60716
O14599,Q9Y6W6
Q92625,Q9UIF9
Q9HAW4,P10124
Q9BVP2,P15924
O00311,Q13884
P46734,Q99075
Q9UGP5,Q6P2Q9
Q9H307,O96013
P15976,O95758
Q16667,Q03111
Q96CS4,Q8N9N5
O75955,Q00975
P49327,P23945
P15927,Q8TEP8
Q14160,P06396
P08588,Q13285
P54136,Q6EEV6
P78344,Q9NNW7
O00198,Q6GQQ9
Q9UNA4,Q71F23
P31629,Q6PIJ6
Q13241,Q9HB89
Q9UKV8,Q9Y6H5
P42768,P33897
Q86V97,Q96AH0
P42261,Q9GZX6
P11047,Q16695
Q96BY2,Q96CS2
P33681,P08588
Q8WZA2,Q8N4P2
Q9Y6Q6,Q15404
P02778,Q9HBW0
O95405,Q92888
P36956,Q13595
P62191,Q12770
Q02487,P13725
Q9UJX2,P55773
Q6NVH7,P48167
Q9UKJ1,Q99062
O60506,Q15389
P20783,Q14161
Q8N2W9,P05388
P48059,Q7L5N1
P08700,Q14181
O43680,Q8N3F8
Q9BZL4,Q8TAG9
Q05516,Q6ZUJ8
P81877,Q92889
P82979,P29992
Q13952,Q92886
P31994,Q9BWW4
Q9UHF0,O60762
P22223,Q9NV56
Q9Y4Z0,Q8WXE1
Q9BWN1,Q96DU3
Q9NR46,Q8N5H7
Q9Y6R0,Q9NQZ3
Q3KNV8,Q9H8T0
Q05209,O94985
Q14919,P40818
Q8NHG8,Q9H0W8
Q96QH2,Q16644
P19320,Q9UKN8
P61204,P14859
Q00987,Q9BQ95
Q15020,O75170
Q9H944,Q12800
P04234,Q9UKT8
Q5VWG9,Q07890
Q15485,Q9UBD9
Q9GZV8,P48553
Q96B26,P53367
O43680,Q9Y2I1
P21675,P36941
P11215,P15502
O60506,O95977
Q9H0C5,O95249
Q14257,Q8IWL3
Q99973,P15924
O95677,O75439
Q9Y4E8,P12314
O14979,Q92777
Q13263,P49763
Q96L91,Q9H4B6
P85299,Q7Z4S6
Q99759,Q9H6R0
Q08397,Q9BYG3
P50613,Q6NVH7
Q9H8V3,O15392
Q9P2B4,Q13432
P09622,Q9BQE4
Q9GZS3,Q13107
P17947,P07766
Q92564,P15090
P22695,Q9Y3T9
Q13470,Q07864
Q9H7D7,Q9Y3Y4
P20719,P01100
Q99828,O15169
Q15910,Q99873
O75943,Q86UT5
P28336,Q9NRI5
Q9NPJ8,Q9UKJ3
P01106,Q9UBU8
Q9H9G7,O15145
P52735,Q9Y244
P55010,P23945
Q13153,Q9NVX0
Q7Z6A9,P18054
Q9P0L2,Q86UE8
Q9NYY3,P25103
O95696,Q8IWZ6
Q7Z3Z4,Q8TEK3
P11912,Q12846
Q9Y4C1,P50539
O75147,Q96H20
Q14202,P08922
Q9NQL2,Q9C0C7
Q86X83,Q9BXL7
Q15233,P22223
Q9NP77,P35638
Q02224,Q8NI27
Q9NRL3,P43686
Q969F2,P28328
Q8N729,Q9BPZ3
Q7L5D6,O95163
O15111,Q8TCJ0
Q16543,Q58A45
Q16666,Q9UBC2
Q13057,Q14204
Q9P0R6,Q15038
Q9BUJ2,Q96KJ9
Q9Y294,P35900
Q9NYF0,P61587
P20042,P60763
Q9NQX5,P55196
Q58A45,Q9BW27
Q9Y345,O00443
P61247,P49959
P62633,Q9P2F5
P29353,O60921
Q9Y283,P22223
Q5T5X7,Q13614
P49137,O95382
P04049,P60891
O94763,Q9NPQ8
Q96BD8,Q9Y6I7
O75914,Q9BVI4
Q9ULT6,Q92519
P54727,O95197
Q8WYP5,Q07820
P24386,Q12962
O95382,A8K8P3
O94864,P26373
O43583,P17655
P31930,Q8WXH0
Q9UQN3,P20618
P04406,O75791
P29322,Q96CS4
Q96RU3,Q8WXE9
P35225,Q03431
P02730,O15519
Q7Z412,O75530
Q96T23,P57775
Q9Y613,Q9UL46
Q06418,Q96KJ9
Q9H461,Q9UPR3
Q06418,P35228
P23769,Q13523
P09661,Q86UE8
Q99075,Q86Y91
Q9NVP2,Q9Y587
Q9H9Y6,P35658
Q9H9Y6,Q13951
Q9BY77,Q8IXW5
O75431,O43294
Q13637,Q13029
Q15393,O75369
Q92886,P07093
Q15465,Q14494
Q9Y5Q8,Q03014
Q8WVY7,Q8TEU7
O75317,P67870
P07954,Q9UPZ3
Q9Y5U5,O94927
Q9UPT6,Q8IY57
P62191,O95163
O43745,Q9UBP0
Q08722,O15357
Q15054,O15516
P78364,P09622
P11215,Q00975
Q12906,Q15109
P63167,Q99615
P27815,P98177
O60603,Q7Z412
Q9UN37,Q6S5L8
P57081,P41180
Q14686,P62736
P21980,Q9HB21
O15068,Q9UPN3
Q14938,Q8N3V7
Q9Y3C5,O00273
Q9UNL4,Q14152
P23560,P50213
Q03188,Q00526
P55735,Q00722
Q9BQF6,Q93008
P25024,Q9HB21
Q9UI12,Q5VWG9
Q5T2W1,P62753
P18583,Q13509
Q9Y678,Q8WXA9
Q7Z6A9,Q9BVM2
Q15555,O60232
Q15363,Q9UER7
P05787,P32004
P30048,Q9HCN4
P31948,Q9UJW0
Q96BH1,Q9NVI1
Q9H2S9,Q15744
Q15653,P55055
P01563,O43566
O14810,P01106
Q8N3Y1,P02741
P10588,P07992
O00585,O75969
P49257,P50995
Q9NX70,Q6PI26
P15498,P30988
Q9HCU9,Q86VN1
Q9BYH8,Q2QGD7
Q969H4,O15027
P14770,P09683
P49639,P54132
P0DPH7,Q13625
Q9UKT9,P49789
P01127,P30203
O95319,Q15643
P25063,Q14938
P24855,O14901
Q03001,P06307
Q15102,Q2T9J0
Q14103,Q9UNN8
Q06190,P32971
P04004,P00167
Q96CS3,P81274
P33076,Q15700
Q04917,Q99619
P16234,Q52LR7
Q9UNE2,O60934
Q9Y5K6,P62820
Q9BPZ7,Q86WV1
Q01970,Q6IAA8
Q9UKN8,P14625
O75164,P00918
P10109,P07093
Q9UHL9,P21583
Q96GM5,Q13464
P24941,O60741
Q16795,Q8N5R6
Q96E14,O75717
P21333,Q6PH81
Q15323,P00568
O00221,P30305
Q5JQC9,Q99835
Q8N5Y2,O60232
