node1,node2,Class Label
2444,2136,0
3778,4690,0
272,504,0
3616,4408,0
5429,1828,0
2905,1062,0
5284,268,0
4126,183,0
883,2313,0
2524,2564,0
1774,4471,0
1719,4968,0
2957,482,0
916,1701,0
967,721,0
244,5456,0
1339,3923,0
4569,853,0
1493,2281,0
1367,3908,0
3851,4457,0
5406,5261,0
4756,5100,0
211,345,0
2547,1299,0
2703,5226,0
5134,1722,0
204,4701,0
631,4231,0
3454,4085,0
3796,1746,0
3044,4633,0
1028,694,0
3805,446,0
2113,4214,0
4467,4643,0
5453,1141,0
1637,4087,0
4284,1948,0
2489,4763,0
4053,5094,0
4615,308,0
249,3291,0
2577,27,0
4496,3884,0
40,4705,0
684,4357,0
5210,4335,0
5187,2626,0
902,4218,0
181,1128,0
5077,1815,0
3034,4601,0
3488,4448,0
3735,1793,0
1569,5015,0
4970,3398,0
1960,4942,0
3617,816,0
889,3900,0
2103,4552,0
2347,3670,0
2201,1289,0
3291,1192,0
685,1390,0
5273,4195,0
3204,135,0
3064,779,0
1917,770,0
1212,752,0
326,546,0
667,3068,0
4978,5464,0
3286,4736,0
3241,2834,0
4128,2903,0
2125,3923,0
1222,3486,0
676,2013,0
5464,2354,0
5495,360,0
2913,1095,0
1859,258,0
4450,4097,0
1819,3052,0
4977,5412,0
4982,1071,0
4283,1930,0
3419,3511,0
977,3225,0
112,1677,0
111,1397,0
4855,4294,0
3525,3487,0
2584,1043,0
1248,823,0
5462,5375,0
1238,2018,0
1427,2280,0
2603,3266,0
1577,1886,0
1289,757,0
5039,3714,0
4538,247,0
3052,5333,0
3463,5156,0
2721,109,0
984,2030,0
397,233,0
1847,1397,0
2835,1709,0
431,1006,0
3056,3146,0
3479,3347,0
3824,4631,0
1896,926,0
2221,173,0
3939,2530,0
1916,4450,0
4738,4786,0
437,855,0
2951,991,0
2541,496,0
5233,3081,0
1015,3671,0
3996,780,0
5011,3960,0
1768,5022,0
305,3773,0
3505,603,0
483,983,0
1744,1966,0
1394,4040,0
2204,2668,0
4417,3379,0
3759,1699,0
597,2467,0
325,2946,0
2919,1059,0
4385,4730,0
4838,4859,0
3366,1612,0
513,2372,0
2742,3493,0
57,734,0
4618,3865,0
1950,4396,0
1842,2299,0
5231,625,0
2374,1096,0
5135,3580,0
2779,2358,0
4617,5457,0
4430,149,0
2466,4353,0
2224,3690,0
1715,5034,0
3295,4040,0
4544,743,0
3762,4955,0
1066,870,0
4587,4552,0
481,2489,0
4530,1342,0
1375,2032,0
3873,634,0
1556,3940,0
849,1266,0
3346,2261,0
5434,4809,0
3645,441,0
1038,118,0
4292,2319,0
1344,1555,0
1139,1490,0
1500,2474,0
3338,3886,0
2035,2933,0
3993,2563,0
3761,3979,0
5203,3500,0
1255,705,0
3094,114,0
1137,944,0
4054,844,0
235,1067,0
3380,4644,0
901,4876,0
140,4057,0
3857,3916,0
1234,1809,0
842,1552,0
1418,1669,0
4036,3583,0
3877,3946,0
3370,2221,0
1985,3671,0
3220,1425,0
649,4673,0
3870,5153,0
1061,1810,0
3791,2276,0
322,5391,0
4904,1139,0
4982,457,0
1424,1418,0
1171,515,0
772,4238,0
1330,3274,0
2878,5327,0
2730,5483,0
752,1544,0
1225,2396,0
3352,3058,0
3947,3106,0
5008,5282,0
1929,4815,0
238,4799,0
4560,962,0
2674,4638,0
4960,4234,0
5103,1341,0
1004,3438,0
887,2539,0
4184,1964,0
4631,3931,0
3169,608,0
4955,4860,0
3112,4718,0
3455,3142,0
3309,549,0
1717,3773,0
4646,1232,0
3371,252,0
5377,4700,0
4437,2203,0
5399,3605,0
5047,586,0
608,765,0
1244,4687,0
3136,2056,0
4496,487,0
3118,1015,0
3693,277,0
2710,3861,0
3130,142,0
4396,2799,0
1955,697,0
1231,5181,0
3428,25,0
1758,2869,0
3386,2290,0
2902,867,0
451,5183,0
958,2186,0
4637,5495,0
384,3075,0
2515,3197,0
5249,895,0
2084,1473,0
2286,43,0
798,3817,0
4174,4386,0
4954,5464,0
345,804,0
4409,4202,0
2821,3408,0
5137,3624,0
2073,4622,0
1304,2178,0
1778,4912,0
4730,5327,0
244,1728,0
1903,4879,0
4221,2048,0
415,2537,0
3599,657,0
2169,4209,0
5455,1895,0
2190,3121,0
2858,1074,0
1135,919,0
5020,1898,0
480,248,0
927,3299,0
310,2365,0
1679,1703,0
928,106,0
391,707,0
3796,1260,0
147,321,0
4110,2782,0
5456,4902,0
1116,2894,0
563,1072,0
5164,5470,0
1697,1566,0
2387,239,0
4027,1979,0
3515,3521,0
4415,238,0
3749,5245,0
2371,2862,0
4434,3198,0
215,2870,0
380,5084,0
156,4499,0
4607,1532,0
3064,78,0
633,550,0
5269,125,0
4929,4748,0
4262,3488,0
1402,1507,0
1548,2392,0
3638,4004,0
4859,4156,0
1411,389,0
2102,1731,0
3095,2404,0
5078,3782,0
21,810,0
3156,3293,0
867,433,0
3954,1514,0
4090,2418,0
2769,3138,0
1033,3349,0
3451,4902,0
556,3957,0
4958,2917,0
4040,2456,0
5488,1238,0
1457,4443,0
566,998,0
4349,2666,0
555,3236,0
1380,3309,0
3151,3362,0
4097,3108,0
1343,1053,0
5109,1576,0
2185,147,0
3978,4816,0
3876,2395,0
3010,3043,0
4941,4865,0
3835,4959,0
2565,834,0
5491,3988,0
366,280,0
1695,1410,0
4375,1623,0
3752,3686,0
2115,886,0
5351,2289,0
2484,382,0
3568,2390,0
4555,1741,0
5374,2415,0
983,2754,0
1547,1380,0
172,3476,0
4781,6,0
367,4447,0
464,3875,0
4090,1600,0
2764,2592,0
5161,3736,0
2646,3797,0
2908,3862,0
5182,3057,0
4010,21,0
4191,3263,0
2659,3876,0
2693,1121,0
1437,2935,0
3949,284,0
3897,3147,0
1662,4575,0
1306,2528,0
1784,3574,0
1793,213,0
5375,442,0
5439,4039,0
5288,780,0
4847,4466,0
3902,4890,0
347,5239,0
5289,1669,0
595,4029,0
5421,2475,0
1878,1647,0
5333,1316,0
3586,1303,0
3476,4789,0
4244,1273,0
3870,3516,0
900,4682,0
1989,2197,0
4704,4023,0
2619,4471,0
2225,4576,0
2567,1150,0
4231,197,0
623,2297,0
1804,4866,0
5400,126,0
4364,4547,0
4191,666,0
2763,4683,0
1455,4930,0
2322,2465,0
246,1070,0
3376,4076,0
755,302,0
5014,3081,0
3319,2949,0
2903,4366,0
1584,4400,0
2141,4777,0
5187,5438,0
1309,190,0
568,1478,0
5278,2361,0
2366,460,0
2826,2703,0
5005,2480,0
5476,2372,0
2636,1521,0
3850,1631,0
3489,302,0
335,1414,0
2924,2299,0
3249,4445,0
5083,517,0
4465,5272,0
2042,2091,0
330,4634,0
2714,1867,0
5324,3479,0
3197,4173,0
1893,4307,0
4504,4125,0
1552,2439,0
3807,4369,0
1628,1905,0
4044,4608,0
2062,3720,0
5159,4585,0
472,5231,0
2445,1086,0
2586,5189,0
1783,3528,0
34,3396,0
2415,850,0
5181,4409,0
2787,4103,0
225,2131,0
5089,2638,0
4905,5338,0
1482,3946,0
871,1924,0
2311,2999,0
4511,1756,0
477,474,0
4186,2473,0
2955,5158,0
2746,728,0
562,2059,0
3569,4821,0
3534,2667,0
1940,1189,0
5155,803,0
1302,2124,0
447,1678,0
1576,2120,0
2377,1762,0
3118,4654,0
588,5273,0
5341,952,0
1109,1958,0
643,3562,0
1561,3336,0
26,1857,0
2354,146,0
2745,435,0
5177,2727,0
4209,5277,0
5238,2006,0
582,5089,0
5484,4931,0
2589,2327,0
457,3758,0
293,1961,0
3448,2446,0
1497,601,0
4685,3096,0
5434,5413,0
2619,1894,0
3985,63,0
4061,3505,0
1252,1690,0
4051,1160,0
1417,2733,0
3778,5185,0
1532,5017,0
4585,1807,0
5329,4852,0
3978,4550,0
69,5034,0
1954,2449,0
3436,1448,0
5417,5038,0
2079,3776,0
3347,1790,0
3202,3500,0
3369,571,0
3367,1837,0
3894,4582,0
4532,4560,0
2487,4075,0
3592,5207,0
568,531,0
2038,2321,0
1630,981,0
4276,3611,0
2001,1738,0
5441,2557,0
1143,2200,0
5391,4486,0
830,2721,0
3419,2764,0
3394,3846,0
4375,5217,0
1091,1330,0
3435,4745,0
2083,574,0
3850,2220,0
3713,4915,0
425,430,0
4830,2012,0
3615,1122,0
3110,4356,0
1430,3025,0
2191,955,0
4884,1319,0
4158,2369,0
5251,1764,0
131,4735,0
380,5286,0
3850,4458,0
4101,2866,0
4015,235,0
1128,674,0
4214,1797,0
2978,1761,0
1472,3238,0
3823,4331,0
4889,4143,0
1682,254,0
5349,4622,0
3666,4410,0
985,3123,0
3102,1042,0
3643,4824,0
2303,2820,0
3701,3605,0
3738,1274,0
824,5232,0
5000,1279,0
3360,2920,0
2326,2217,0
292,3665,0
4484,3747,0
2747,1179,0
1733,2546,0
2680,88,0
4464,4297,0
3893,3706,0
3192,3875,0
927,1662,0
4819,2742,0
2683,945,0
1968,2671,0
3722,2276,0
2042,983,0
2146,2083,0
282,1735,0
3348,1037,0
2154,3374,0
1642,2523,0
2964,5040,0
3628,4293,0
4504,972,0
379,850,0
4382,1932,0
1626,644,0
3951,1399,0
982,667,0
1656,430,0
2326,813,0
3357,1351,0
142,3392,0
3044,3172,0
357,4150,0
809,3617,0
4245,1335,0
1276,3207,0
3830,1153,0
169,3949,0
4933,1859,0
2483,5441,0
4398,5113,0
4021,189,0
4297,3172,0
4381,3063,0
909,626,0
5221,5017,0
20,3697,0
1808,4203,0
2032,2771,0
4787,846,0
3791,211,0
377,1275,0
634,2741,0
568,808,0
5391,3509,0
1765,1553,0
1773,2350,0
1669,228,0
1693,1359,0
5370,2564,0
2931,4514,0
571,4640,0
5203,2552,0
389,1365,0
488,741,0
928,2108,0
4700,5213,0
2268,4598,0
1974,1933,0
4006,896,0
4071,4213,0
4359,5447,0
1236,948,0
1517,5423,0
5220,3671,0
1975,1901,0
2274,2243,0
4396,1213,0
1253,687,0
3514,4762,0
4033,3809,0
1098,894,0
528,575,0
5473,428,0
4472,1908,0
3855,800,0
1284,5271,0
2200,5190,0
280,4948,0
1614,4397,0
4052,3214,0
4970,1769,0
189,50,0
2974,5451,0
3170,1460,0
1669,5089,0
1425,2338,0
3666,3991,0
961,4624,0
4736,808,0
194,3902,0
4761,5190,0
4566,4922,0
1894,965,0
2790,3273,0
4814,3876,0
1051,776,0
2364,3967,0
5163,1489,0
3568,1121,0
583,960,0
4362,4806,0
4645,2909,0
3187,3597,0
210,4514,0
3943,581,0
4405,329,0
3858,58,0
4255,1992,0
4237,4902,0
4710,5127,0
707,4235,0
1690,2543,0
2600,412,0
1314,4128,0
2063,1050,0
1044,2237,0
579,596,0
1065,2819,0
2998,4840,0
3276,2564,0
3353,1688,0
2387,3290,0
945,157,0
4583,4007,0
293,2928,0
4054,1950,0
134,4744,0
1287,4589,0
2183,2423,0
1284,193,0
2926,3203,0
3884,2917,0
1220,2129,0
1455,134,0
1493,428,0
5006,4524,0
1775,5041,0
168,2760,0
3553,2759,0
512,3134,0
2130,4347,0
465,2307,0
1111,347,0
1263,2069,0
5039,3110,0
1710,4133,0
2987,2519,0
4277,2386,0
4312,5062,0
671,1669,0
474,3731,0
1580,3278,0
3183,5342,0
1012,2182,0
5386,2490,0
2850,3983,0
1180,2233,0
2471,5080,0
2503,1212,0
2280,576,0
2084,3386,0
4083,2007,0
4404,2751,0
1146,2306,0
2759,1353,0
3641,3661,0
2105,3363,0
1659,1968,0
1340,4247,0
1473,3983,0
1366,1131,0
1407,610,0
1820,2754,0
2959,2175,0
2656,3873,0
2238,4420,0
4237,3576,0
316,4202,0
5214,324,0
874,3100,0
4122,5391,0
3132,3169,0
1595,2575,0
2099,4222,0
5245,4387,0
1108,1587,0
4967,3478,0
3887,3061,0
5023,2137,0
4673,282,0
3881,817,0
538,1953,0
5018,3094,0
5383,4620,0
746,3217,0
1916,3862,0
2049,2179,0
1507,1397,0
3146,4227,0
3048,3429,0
3929,817,0
1428,1058,0
227,968,0
2855,2231,0
2986,5379,0
1465,1994,0
1914,2811,0
4594,2399,0
2,5167,0
2761,801,0
477,4476,0
231,4073,0
3326,351,0
4738,149,0
2555,3026,0
1030,2994,0
4819,1818,0
2495,3211,0
4869,3304,0
3245,2123,0
506,1196,0
2093,5286,0
2533,4027,0
4967,136,0
4518,2547,0
2209,3026,0
4336,92,0
4230,4780,0
84,5353,0
4162,1250,0
538,3860,0
1138,5220,0
1636,292,0
2354,662,0
859,4202,0
245,4847,0
1624,4590,0
3092,1309,0
3167,2910,0
3488,2139,0
3225,1943,0
93,1485,0
79,3184,0
374,1643,0
200,4606,0
4218,5241,0
590,4982,0
710,3332,0
1922,2032,0
2708,2629,0
3862,4040,0
5291,2557,0
1983,2449,0
3388,992,0
85,2201,0
4116,2054,0
2219,215,0
755,3941,0
3855,1603,0
3169,3751,0
1631,403,0
2830,1112,0
668,2376,0
1486,5413,0
4046,3251,0
4253,3123,0
5138,4605,0
4165,1900,0
3436,4832,0
4873,3227,0
1724,2402,0
758,3349,0
3128,3669,0
5090,4272,0
639,1578,0
4039,531,0
112,5393,0
2426,3713,0
4877,5175,0
2486,5378,0
2111,4006,0
544,3215,0
3453,4707,0
5412,1461,0
5351,3981,0
5047,906,0
2155,4872,0
3086,572,0
1056,4358,0
2630,1333,0
2593,2596,0
521,1294,0
4712,3589,0
3168,4070,0
412,4906,0
2020,4367,0
3197,2551,0
879,1958,0
4893,858,0
3561,5344,0
1422,605,0
416,761,0
4110,3380,0
3835,3115,0
4834,3588,0
255,2232,0
2731,3347,0
2570,2049,0
78,4551,0
2360,4218,0
3155,3423,0
2768,972,0
4580,1618,0
771,4720,0
2316,2859,0
878,2717,0
4921,4596,0
5472,777,0
3511,2218,0
1195,2826,0
4854,2708,0
390,555,0
2583,4287,0
2115,1918,0
890,2024,0
4578,3576,0
2180,3075,0
4240,4015,0
996,2900,0
441,5289,0
2562,2935,0
10,4606,0
4859,3421,0
1348,2761,0
3057,2897,0
2850,276,0
2387,111,0
4663,811,0
2144,873,0
555,1489,0
4060,900,0
1858,2244,0
969,677,0
4943,1165,0
288,4813,0
1338,4737,0
2063,1309,0
3578,5029,0
2938,386,0
3383,1682,0
520,2237,0
4272,2700,0
2178,5478,0
1748,3661,0
1398,2088,0
2107,628,0
3480,1337,0
1015,3365,0
4162,3435,0
3919,2803,0
1015,1760,0
4260,4008,0
3184,1390,0
5180,2383,0
4738,747,0
1561,3116,0
2749,610,0
1637,423,0
90,3033,0
4542,3843,0
4578,2226,0
3716,1552,0
723,3228,0
1946,2755,0
525,3802,0
3033,1664,0
2041,738,0
2092,3842,0
3878,1110,0
3591,5099,0
4222,1949,0
621,3202,0
2644,294,0
2054,2748,0
5495,4014,0
2654,4125,0
1219,749,0
303,2479,0
170,4202,0
1621,2512,0
168,1987,0
3870,5444,0
2680,4566,0
3188,3998,0
4508,4770,0
3566,4244,0
4888,3705,0
261,808,0
1128,3217,0
607,1486,0
552,5227,0
299,1179,0
735,728,0
4635,2056,0
1192,1454,0
119,5230,0
1576,2996,0
707,4049,0
3648,2173,0
2336,3437,0
2324,2763,0
2379,1114,0
1377,2386,0
2329,4853,0
1519,118,0
1515,1535,0
3107,56,0
1281,3518,0
1944,1990,0
4124,3417,0
1631,1161,0
149,5339,0
1842,1929,0
4943,4076,0
2265,1085,0
359,2510,0
1296,1460,0
2921,2537,0
903,1452,0
3385,2419,0
5298,1641,0
1363,1944,0
4703,423,0
4313,1249,0
1135,3405,0
3500,4135,0
2896,1607,0
1442,3126,0
4684,3165,0
275,560,0
1826,1152,0
356,2655,0
4712,4044,0
1694,2493,0
1340,188,0
2770,2784,0
5447,1648,0
4514,1761,0
1058,271,0
3479,74,0
736,1510,0
739,3936,0
5407,2415,0
4398,3626,0
5057,4253,0
1805,972,0
481,1392,0
1307,250,0
3922,3784,0
1623,3174,0
3583,493,0
2974,128,0
2980,1771,0
4603,3143,0
2142,2676,0
414,1938,0
3721,427,0
3385,4815,0
4930,2031,0
4119,3108,0
3852,301,0
338,4018,0
3610,2471,0
904,2997,0
2095,3188,0
5135,4494,0
5411,2913,0
4962,2845,0
1904,4481,0
3832,3607,0
2060,4743,0
1725,5200,0
3343,926,0
3890,4424,0
1860,2445,0
5205,2953,0
3535,1808,0
5356,2656,0
3725,732,0
5347,2090,0
2428,374,0
1588,4222,0
3636,96,0
4325,4080,0
3766,2113,0
183,2561,0
4329,3787,0
44,977,0
2800,989,0
2440,1515,0
3874,5141,0
3940,102,0
1111,503,0
1065,2963,0
4736,1029,0
2517,703,0
2384,1184,0
3128,5116,0
4068,3282,0
4237,846,0
3153,5285,0
507,5358,0
2211,4435,0
1883,3537,0
3937,3897,0
378,5318,0
4013,1367,0
679,3079,0
478,2660,0
3151,4871,0
1157,1589,0
484,2164,0
4015,2095,0
2822,1130,0
4965,2482,0
3273,3593,0
2887,3566,0
1727,288,0
3092,2139,0
360,144,0
370,1094,0
4945,1539,0
2522,4525,0
3410,1481,0
3730,5443,0
2524,5390,0
2214,3500,0
1553,1069,0
1255,164,0
1998,2744,0
4452,111,0
5099,2228,0
1087,186,0
814,1679,0
2535,2252,0
133,5409,0
5178,3355,0
3279,5438,0
2492,412,0
1506,1580,0
577,2074,0
3792,3758,0
4414,930,0
4693,4355,0
1342,903,0
5077,4461,0
4843,2843,0
3518,2780,0
4067,871,0
4885,5042,0
1898,4878,0
4763,4333,0
3733,2564,0
4519,703,0
1888,2990,0
5153,4243,0
4089,4074,0
4476,3159,0
2841,3856,0
4153,981,0
397,2838,0
2258,3270,0
1147,734,0
3558,653,0
3332,2181,0
3663,4942,0
4951,2866,0
466,5356,0
1111,2406,0
2421,1924,0
3177,3210,0
5264,2349,0
4118,5365,0
1742,3855,0
1646,3504,0
796,3480,0
2938,5226,0
268,2060,0
3155,4960,0
5270,4596,0
371,2710,0
2634,350,0
1952,2600,0
1137,4113,0
181,1430,0
3237,3639,0
4425,4856,0
4017,1514,0
520,3773,0
810,4603,0
77,647,0
5008,882,0
1613,1191,0
152,2633,0
3035,1209,0
3553,4360,0
389,4266,0
1,4156,0
1188,2468,0
1374,1531,0
5183,5030,0
3163,3208,0
1329,3090,0
3592,387,0
1543,59,0
1943,3720,0
2694,1450,0
3217,2041,0
4297,3079,0
5245,500,0
3637,1700,0
3011,2828,0
2647,978,0
3279,338,0
4748,5313,0
3041,3010,0
5349,4015,0
1253,492,0
3242,4982,0
123,1788,0
1951,1314,0
612,1549,0
4840,2013,0
4787,1183,0
1292,2447,0
5091,4866,0
3641,4238,0
921,1013,0
1857,3820,0
227,421,0
3881,579,0
2322,970,0
1150,3339,0
3252,4138,0
3278,2678,0
692,4504,0
295,1156,0
4708,3899,0
1246,1037,0
3373,1249,0
53,4617,0
34,1488,0
2414,137,0
4709,2496,0
1593,2489,0
831,5155,0
5224,87,0
3183,458,0
3712,5024,0
1361,1311,0
971,2501,0
2778,1853,0
1320,1687,0
4128,2691,0
5385,2337,0
4355,1631,0
3992,2340,0
2248,5302,0
1701,5245,0
291,932,0
2503,1507,0
5172,2532,0
4370,1086,0
1719,5326,0
2808,3589,0
4204,1933,0
5186,3930,0
1820,3080,0
2317,1317,0
2669,3077,0
3092,3790,0
2396,3555,0
3006,3220,0
5409,2945,0
566,3282,0
2517,55,0
1864,2675,0
250,39,0
1516,3820,0
2967,2956,0
870,1687,0
3136,1245,0
3439,1304,0
948,5281,0
586,3704,0
3329,5302,0
734,4708,0
3492,946,0
2151,3845,0
419,3115,0
2889,2923,0
2422,5211,0
2478,2621,0
697,3156,0
4456,273,0
5098,4012,0
652,4290,0
1579,4460,0
2452,4461,0
5290,57,0
4946,1399,0
869,4395,0
5280,4484,0
1946,3641,0
2663,1732,0
3182,3270,0
2118,930,0
1063,4636,0
1817,1898,0
4597,2492,0
5476,4260,0
3513,3231,0
3462,2134,0
868,3691,0
1385,1322,0
4749,2980,0
492,1887,0
5193,3437,0
2248,581,0
1526,2899,0
860,2015,0
5255,2699,0
1420,3337,0
869,2056,0
3163,3001,0
2733,4337,0
1750,4543,0
5342,1553,0
1859,3347,0
4053,3341,0
1054,3442,0
588,4584,0
4207,336,0
4378,597,0
2726,4203,0
2551,2834,0
4913,4340,0
1572,1086,0
4264,3907,0
5491,4248,0
2690,3522,0
699,4125,0
5190,5350,0
4399,1101,0
3908,102,0
5094,3326,0
3591,3292,0
5114,2954,0
97,328,0
4186,828,0
4021,4100,0
295,3221,0
2178,1724,0
4528,4010,0
3562,4917,0
3984,3563,0
5216,1578,0
5262,682,0
523,1964,0
4413,4194,0
3852,3076,0
29,2106,0
3834,2309,0
2431,2854,0
3578,245,0
4453,2788,0
492,3649,0
1149,164,0
121,4002,0
5045,3524,0
4361,5492,0
4369,2647,0
2706,948,0
2878,579,0
3802,603,0
2533,140,0
2529,3862,0
694,2294,0
360,514,0
5196,4045,0
4676,4394,0
3131,2306,0
3183,2434,0
2492,172,0
517,1022,0
4011,2415,0
1854,1703,0
5395,80,0
3383,138,0
3673,1690,0
308,3000,0
3175,845,0
363,4041,0
2083,4492,0
1178,5460,0
5074,3075,0
4186,1917,0
1038,4697,0
953,4617,0
2152,2794,0
2246,1778,0
252,5090,0
4910,1095,0
3846,1715,0
2898,4258,0
4821,2220,0
1834,3628,0
3221,5143,0
1339,1363,0
5164,360,0
4629,2448,0
3000,2457,0
1305,3154,0
3581,5284,0
1849,1417,0
3619,5192,0
1092,4300,0
1834,1100,0
3891,2772,0
1709,4549,0
4404,2213,0
511,3102,0
2909,2009,0
3782,4629,0
1649,5170,0
4760,5037,0
4608,140,0
4844,2060,0
195,4760,0
5361,3979,0
2088,1710,0
3650,2602,0
5433,3991,0
187,2300,0
2096,851,0
5176,3119,0
4068,1108,0
5066,695,0
1455,51,0
388,2495,0
3694,5195,0
3372,1593,0
1706,1086,0
5029,3576,0
4983,4792,0
2381,1908,0
1030,341,0
788,4271,0
3206,2034,0
5279,4823,0
5459,4562,0
1753,5030,0
3564,371,0
4207,1056,0
2582,1685,0
5439,4799,0
718,2333,0
3802,2619,0
1068,4336,0
4387,1111,0
4103,2548,0
2191,549,0
5078,4279,0
2296,3080,0
249,3992,0
5113,1518,0
2794,2814,0
955,3263,0
200,3187,0
4722,4548,0
99,4671,0
1870,4369,0
69,2058,0
5137,3803,0
4315,754,0
4972,3847,0
2471,5301,0
4178,4290,0
3255,32,0
2461,268,0
2467,4933,0
3247,3144,0
2406,901,0
5227,3924,0
1553,4323,0
2735,4861,0
5429,885,0
3944,1684,0
3425,1554,0
1009,1466,0
4022,4251,0
5224,1171,0
2618,457,0
2943,1368,0
2202,4422,0
3463,14,0
2730,4124,0
993,4807,0
350,740,0
797,4386,0
3112,4593,0
4177,2414,0
1325,3778,0
2994,5346,0
2228,714,0
2769,1900,0
4252,3936,0
2630,1653,0
8,5278,0
4935,3811,0
213,633,0
2304,3002,0
1144,632,0
5046,1093,0
285,2769,0
1436,420,0
1277,3400,0
558,3848,0
2479,2290,0
450,4513,0
339,88,0
3571,5367,0
3207,3634,0
3352,5084,0
3668,3338,0
3278,134,0
3500,5432,0
2854,418,0
4681,519,0
326,3222,0
3703,4688,0
3925,1216,0
2492,3252,0
3208,3106,0
450,5324,0
3866,3668,0
3023,3655,0
2543,237,0
1832,4200,0
155,3692,0
1120,4063,0
1928,1818,0
1126,1132,0
2317,3488,0
3376,3895,0
3320,2547,0
2371,4259,0
5397,642,0
3211,128,0
5209,3011,0
3772,1273,0
870,178,0
29,2613,0
2110,3482,0
2793,2450,0
2218,3591,0
2211,819,0
4920,1262,0
1538,1207,0
392,4020,0
220,1706,0
1031,2773,0
388,1686,0
4821,354,0
444,5176,0
4060,551,0
2030,3008,0
286,4382,0
343,3255,0
4639,622,0
4162,2792,0
616,492,0
1396,1672,0
2476,3959,0
1566,2010,0
1664,1795,0
917,2184,0
464,2368,0
4970,1644,0
3263,3124,0
581,4131,0
4438,5229,0
2432,257,0
2033,2762,0
2328,3041,0
1382,5377,0
2014,2955,0
3269,2786,0
2432,3693,0
1506,5357,0
1457,1352,0
3530,154,0
3852,2367,0
2511,3392,0
1804,3034,0
500,1222,0
3113,5446,0
2491,2785,0
1061,4317,0
2443,430,0
4819,2134,0
3487,45,0
4344,3949,0
4430,2311,0
4517,334,0
1071,5489,0
551,1802,0
352,110,0
1106,2567,0
1556,42,0
3878,557,0
2252,4618,0
2448,438,0
5308,5310,0
962,2876,0
5068,4642,0
1392,4964,0
861,5066,0
1510,2317,0
3823,4307,0
4247,3745,0
3536,4992,0
3534,3721,0
1484,4096,0
1027,1232,0
221,3983,0
70,282,0
2895,5286,0
795,2338,0
4302,3687,0
2892,1031,0
2845,1829,0
144,412,0
4259,4271,0
3658,4152,0
5041,4721,0
5413,1911,0
3979,1129,0
602,4669,0
4562,1921,0
1000,2883,0
2737,5177,0
3351,4967,0
3012,1692,0
4366,1801,0
4723,5142,0
5300,2908,0
5321,3057,0
3602,2555,0
3209,4133,0
5178,4123,0
116,714,0
1519,5423,0
3614,286,0
2588,4270,0
1230,3332,0
2997,2888,0
2924,3597,0
1922,1492,0
787,5032,0
4348,3441,0
1050,4321,0
2863,2903,0
5305,4253,0
4353,5266,0
2884,5130,0
2142,275,0
2776,2639,0
2352,1406,0
1827,4110,0
3383,2440,0
3110,1328,0
4229,1840,0
1884,709,0
1087,1999,0
2609,1988,0
902,5463,0
4244,799,0
1652,867,0
5367,3083,0
3218,2383,0
1502,3363,0
145,3621,0
328,2387,0
4679,3474,0
3297,226,0
1737,1798,0
2328,4194,0
382,1459,0
2971,2841,0
2529,3550,0
891,3940,0
2080,4359,0
690,441,0
5044,1697,0
1682,3852,0
3651,1332,0
1814,5398,0
1747,819,0
4726,1316,0
1829,27,0
4503,2756,0
460,1442,0
3871,14,0
337,5180,0
4096,2977,0
707,2388,0
1722,1985,0
3449,4320,0
5060,2046,0
809,4894,0
5268,552,0
3913,4730,0
2244,5262,0
4691,2090,0
2626,3491,0
5164,4894,0
3458,1578,0
3941,4513,0
1059,321,0
1255,1637,0
3820,1075,0
4416,2496,0
2559,2267,0
5042,2327,0
4169,4519,0
5453,5134,0
4583,4216,0
1861,978,0
991,3895,0
683,1906,0
5017,2623,0
4957,4210,0
326,4089,0
2128,1792,0
4534,3580,0
2041,1393,0
771,5486,0
644,3731,0
4007,2477,0
3134,1582,0
4470,3245,0
5334,4653,0
61,1912,0
5413,5291,0
2036,193,0
2119,1754,0
5409,1156,0
2597,3792,0
4454,735,0
3805,2216,0
5188,305,0
2632,739,0
663,2449,0
1726,577,0
5002,4960,0
3275,4097,0
290,2911,0
3232,5459,0
974,1086,0
2424,2612,0
3074,1301,0
4586,60,0
2647,1368,0
3637,1884,0
5249,4611,0
161,3272,0
3430,4518,0
3521,10,0
2251,390,0
5268,712,0
5330,5054,0
79,2338,0
845,1054,0
4942,3994,0
3020,1078,0
5120,614,0
4572,5099,0
1556,3672,0
2696,2301,0
2846,2775,0
4475,4206,0
3593,5459,0
3601,1145,0
4831,3876,0
76,1539,0
342,2634,0
3425,1788,0
5410,4553,0
3885,4789,0
1650,2807,0
4717,4720,0
2045,4172,0
1928,2201,0
1382,935,0
1968,5173,0
301,826,0
3068,2147,0
2219,3571,0
567,1341,0
4917,5315,0
4651,5415,0
4397,4433,0
3320,570,0
214,102,0
3328,2663,0
746,2606,0
1389,3751,0
1155,3818,0
1819,582,0
489,2744,0
2917,131,0
3470,1697,0
972,5437,0
1572,3177,0
5049,2449,0
3761,2723,0
1886,5380,0
3043,352,0
813,5232,0
3320,4782,0
2891,4030,0
2835,1100,0
2507,5095,0
3154,3517,0
4747,1936,0
749,1573,0
2314,4083,0
420,3496,0
736,1689,0
2870,5275,0
4731,3731,0
1071,4091,0
3374,1836,0
678,5482,0
4516,3051,0
3358,2081,0
4390,2816,0
3782,1127,0
1614,2332,0
2706,346,0
